deflatortype,Deflators
TJ 2016,1.062954802
TZ 2016,0.979316004
TH 2016,0.877921009
TL 2016,0.887420489
TG 2016,0.92175755
TK 2016,0.96209759
TO 2016,0.945614531
TT 2016,0.856800142
TN 2016,1.081053244
TR 2016,1.241722462
TM 2016,1.003913594
TC 2016,0.97445788
TV 2016,0.92040955
UG 2016,0.956408571
UA 2016,0.748998208
AE 2016,0.892803301
GB 2016,0.97445788
UM 2016,0.95817149
US 2016,0.95817149
UY 2016,0.922301763
UZ 2016,1.794730355
VU 2016,0.950577157
VE 2016,1.984002446
VN 2016,0.949693812
VG 2016,0.97445788
VI 2016,0.95817149
WF 2016,0.92537254
EH 2016,0.922886539
YE 2016,0.934828532
ZM 2016,0.841389186
ZW 2016,0.699276111
Total DAC 2016,0.943167
EU Institutions 2016,0.91619846
AF 2017,1.070596861
AX 2017,0.93512988
AL 2017,0.895398941
DZ 2017,0.975876711
AS 2017,0.97621978
AD 2017,0.94763992
AO 2017,1.153124427
AI 2017,0.94736313
AQ 2017,0.97621978
AG 2017,0.94013289
AR 2017,1.269249727
AM 2017,0.99669656
AW 2017,0.975049771
AU 2017,1.00366157
AT 2017,0.93918024
AZ 2017,0.868144908
BS 2017,0.978590688
BH 2017,0.974412772
BD 2017,0.977700022
BB 2017,0.968098124
BY 2017,0.940496588
BE 2017,0.94070781
BZ 2017,0.99561109
BJ 2017,0.947506006
BM 2017,0.94736313
BT 2017,1.043419452
BO 2017,0.970079181
BQ 2017,0.93446346
BA 2017,0.915827907
BW 2017,0.962161145
BV 2017,0.9297762
BR 2017,1.110677946
IO 2017,0.94736313
BN 2017,0.905795023
BG 2017,0.927946892
BF 2017,0.92839034
BI 2017,1.049794447
CV 2017,0.928415711
KH 2017,0.967153374
CM 2017,0.93502341
CA 2017,0.98166574
KY 2017,0.94736313
CF 2017,0.973388645
TD 2017,0.858462704
CL 2017,0.943225961
CN 2017,0.95266633
CX 2017,1.00366157
CC 2017,1.00366157
CO 2017,0.954556713
KM 2017,0.947225284
CD 2017,0.835026082
CG 2017,0.748564537
CK 2017,1.01635597
CR 2017,1.00034489
CI 2017,0.9529724
HR 2017,0.935781881
CU 2017,0.985804138
CW 2017,0.94827044
CY 2017,0.946476262
CZ 2017,0.9061564
DK 2017,0.94827044
DJ 2017,0.983567496
DM 2017,0.879465614
DO 2017,0.978679638
EC 2017,0.984943763
EG 2017,0.977343777
SV 2017,0.978738095
GQ 2017,0.872075522
ER 2017,0.908249897
EE 2017,0.921934375
ET 2017,1.061350199
FK 2017,0.94736313
FO 2017,0.94827044
FJ 2017,1.019344633
FI 2017,0.93512988
FR 2017,0.94763992
GF 2017,0.94763992
PF 2017,0.94763992
TF 2017,0.94763992
GA 2017,0.887885574
GM 2017,0.966138334
GE 2017,0.967212894
DE 2017,0.94088575
GH 2017,0.973224351
GI 2017,0.94736313
GR 2017,0.95065137
GL 2017,0.94827044
GD 2017,0.992583513
GP 2017,0.94763992
GU 2017,0.97621978
GT 2017,0.990402827
GG 2017,0.94736313
GN 2017,1.044089549
GW 2017,0.978334158
GY 2017,0.935854857
HT 2017,0.88087897
HM 2017,1.00366157
VA 2017,0.94681402
HN 2017,1.009884425
HK 2017,0.97837862
HU 2017,0.94220937
IS 2017,0.98791638
IN 2017,1.045469887
ID 2017,1.023706027
IR 2017,0.987857078
IQ 2017,0.850012872
IE 2017,0.94783165
IM 2017,0.94736313
IL 2017,0.986936852
IT 2017,0.94681402
JM 2017,0.95169844
JP 2017,0.98528636
JE 2017,0.94736313
JO 2017,0.984346689
KZ 2017,0.968243802
KE 2017,0.939468
KI 2017,0.988833265
KP 2017,1
KR 2017,0.9685063
XK 2017,0.948879919
KW 2017,0.817797304
KG 2017,0.996556971
LA 2017,1.003392339
LV 2017,0.910858346
LB 2017,0.947904857
LS 2017,0.915344565
LR 2017,1.031421752
LY 2017,0.992193089
LI 2017,0.99040249
LT 2017,0.929385652
LU 2017,0.93155722
MO 2017,1.012436665
MK 2017,0.89224445
MG 2017,0.988533215
MW 2017,0.927877229
MY 2017,0.940572388
MV 2017,0.949460647
ML 2017,0.941884895
MT 2017,0.93636245
MH 2017,1.001079301
MQ 2017,0.94763992
MR 2017,0.965967629
MU 2017,0.967984933
YT 2017,0.94763992
MX 2017,0.968508642
FM 2017,0.936728618
MD 2017,0.884624179
MC 2017,0.94763992
MN 2017,0.921082363
ME 2017,0.921680949
MS 2017,0.94736313
MA 2017,0.969803123
MZ 2017,0.931809757
MM 2017,1.000190636
NA 2017,0.926092916
NR 2017,0.94418435
NP 2017,0.938393063
NL 2017,0.93446346
NC 2017,0.94763992
NZ 2017,1.01635597
NI 2017,1.10467154
NE 2017,0.916704275
NG 2017,0.95344208
NU 2017,1.01635597
NF 2017,1.00366157
MP 2017,0.97621978
NO 2017,0.9297762
OM 2017,0.892901099
PK 2017,1.021919292
PW 2017,0.97272597
PS 2017,1.023089558
PA 2017,1.008346223
PG 2017,1.002110977
PY 2017,1.011013863
PE 2017,0.974226668
PH 2017,1.011034804
PN 2017,0.94736313
PL 2017,0.94496652
PT 2017,0.94030678
PR 2017,1.003450598
QA 2017,0.886099199
RE 2017,0.94763992
RO 2017,0.946556605
RU 2017,0.967906891
RW 2017,1.020066017
BL 2017,0.94763992
SH 2017,0.94736313
KN 2017,0.966768856
LC 2017,0.969408315
MF 2017,0.94763992
PM 2017,0.94763992
VC 2017,0.986197942
WS 2017,1.024205621
SM 2017,0.938460659
ST 2017,0.922476114
SA 2017,0.868990817
SN 2017,0.93556746
RS 2017,0.889861633
SC 2017,0.986235112
SL 2017,0.953965464
SG 2017,0.963669802
SX 2017,0.94827044
SK 2017,0.93602806
SI 2017,0.93431272
SB 2017,0.973055077
SO 2017,0.955116676
ZA 2017,0.962555661
GS 2017,0.94736313
SS 2017,0.709328697
ES 2017,0.9448045
LK 2017,1.02394862
SD 2017,3.141224591
SR 2017,0.869048384
SJ 2017,0.9297762
SZ 2017,0.962991078
SE 2017,0.99480691
CH 2017,0.99040249
SY 2017,1
TW 2017,1.005437845
TJ 2017,1.023949021
TZ 2017,0.981683008
TH 2017,0.937827696
TL 2017,0.875468835
TG 2017,0.936333158
TK 2017,1.01635597
TO 2017,0.980982837
TT 2017,0.922171084
TN 2017,1.016771939
TR 2017,1.188019359
TM 2017,0.99093135
TC 2017,0.94736313
TV 2017,0.992856905
UG 2017,0.983168615
UA 2017,0.878658893
AE 2017,0.916403533
GB 2017,0.94736313
UM 2017,0.97621978
US 2017,0.97621978
UY 2017,0.972413456
UZ 2017,1.223752194
VU 2017,1.004882801
VE 2017,1.231869002
VN 2017,0.974759213
VG 2017,0.94736313
VI 2017,0.97621978
WF 2017,0.94763992
EH 2017,0.969803123
YE 2017,0.93723241
ZM 2017,1.001063066
ZW 2017,0.770507804
Total DAC 2017,0.95962633
EU Institutions 2017,0.94302338
AF 2018,1
AX 2018,1
AL 2018,1
DZ 2018,1
AS 2018,1
AD 2018,1
AO 2018,1
AI 2018,1
AQ 2018,1
AG 2018,1
AR 2018,1
AM 2018,1
AW 2018,1
AU 2018,1
AT 2018,1
AZ 2018,1
BS 2018,1
BH 2018,1
BD 2018,1
BB 2018,1
BY 2018,1
BE 2018,1
BZ 2018,1
BJ 2018,1
BM 2018,1
BT 2018,1
BO 2018,1
BQ 2018,1
BA 2018,1
BW 2018,1
BV 2018,1
BR 2018,1
IO 2018,1
BN 2018,1
BG 2018,1
BF 2018,1
BI 2018,1
CV 2018,1
KH 2018,1
CM 2018,1
CA 2018,1
KY 2018,1
CF 2018,1
TD 2018,1
CL 2018,1
CN 2018,1
CX 2018,1
CC 2018,1
CO 2018,1
KM 2018,1
CD 2018,1
CG 2018,1
CK 2018,1
CR 2018,1
CI 2018,1
HR 2018,1
CU 2018,1
CW 2018,1
CY 2018,1
CZ 2018,1
DK 2018,1
DJ 2018,1
DM 2018,1
DO 2018,1
EC 2018,1
EG 2018,1
SV 2018,1
GQ 2018,1
ER 2018,1
EE 2018,1
ET 2018,1
FK 2018,1
FO 2018,1
FJ 2018,1
FI 2018,1
FR 2018,1
GF 2018,1
PF 2018,1
TF 2018,1
GA 2018,1
GM 2018,1
GE 2018,1
DE 2018,1
GH 2018,1
GI 2018,1
GR 2018,1
GL 2018,1
GD 2018,1
GP 2018,1
GU 2018,1
GT 2018,1
GG 2018,1
GN 2018,1
GW 2018,1
GY 2018,1
HT 2018,1
HM 2018,1
VA 2018,1
HN 2018,1
HK 2018,1
HU 2018,1
IS 2018,1
IN 2018,1
ID 2018,1
IR 2018,1
IQ 2018,1
IE 2018,1
IM 2018,1
IL 2018,1
IT 2018,1
JM 2018,1
JP 2018,1
JE 2018,1
JO 2018,1
KZ 2018,1
KE 2018,1
KI 2018,1
KP 2018,1
KR 2018,1
XK 2018,1
KW 2018,1
KG 2018,1
LA 2018,1
LV 2018,1
LB 2018,1
LS 2018,1
LR 2018,1
LY 2018,1
LI 2018,1
LT 2018,1
LU 2018,1
MO 2018,1
MK 2018,1
MG 2018,1
MW 2018,1
MY 2018,1
MV 2018,1
ML 2018,1
MT 2018,1
MH 2018,1
MQ 2018,1
MR 2018,1
MU 2018,1
YT 2018,1
MX 2018,1
FM 2018,1
MD 2018,1
MC 2018,1
MN 2018,1
ME 2018,1
MS 2018,1
MA 2018,1
MZ 2018,1
MM 2018,1
NA 2018,1
NR 2018,1
NP 2018,1
NL 2018,1
NC 2018,1
NZ 2018,1
NI 2018,1
NE 2018,1
NG 2018,1
NU 2018,1
NF 2018,1
MP 2018,1
NO 2018,1
OM 2018,1
PK 2018,1
PW 2018,1
PS 2018,1
PA 2018,1
PG 2018,1
PY 2018,1
PE 2018,1
PH 2018,1
PN 2018,1
PL 2018,1
PT 2018,1
PR 2018,1
QA 2018,1
RE 2018,1
RO 2018,1
RU 2018,1
RW 2018,1
BL 2018,1
SH 2018,1
KN 2018,1
LC 2018,1
MF 2018,1
PM 2018,1
VC 2018,1
WS 2018,1
SM 2018,1
ST 2018,1
SA 2018,1
SN 2018,1
RS 2018,1
SC 2018,1
SL 2018,1
SG 2018,1
SX 2018,1
SK 2018,1
SI 2018,1
SB 2018,1
SO 2018,1
ZA 2018,1
GS 2018,1
SS 2018,1
ES 2018,1
LK 2018,1
SD 2018,1
SR 2018,1
SJ 2018,1
SZ 2018,1
SE 2018,1
CH 2018,1
SY 2018,1
TW 2018,1
TJ 2018,1
TZ 2018,1
TH 2018,1
TL 2018,1
TG 2018,1
TK 2018,1
TO 2018,1
TT 2018,1
TN 2018,1
TR 2018,1
TM 2018,1
TC 2018,1
TV 2018,1
UG 2018,1
UA 2018,1
AE 2018,1
GB 2018,1
UM 2018,1
US 2018,1
UY 2018,1
UZ 2018,1
VU 2018,1
VE 2018,1
VN 2018,1
VG 2018,1
VI 2018,1
WF 2018,1
EH 2018,1
YE 2018,1
ZM 2018,1
ZW 2018,1
Total DAC 2018,1
EU Institutions 2018,1
AF 2019,0.990950574
AX 2019,0.96824129
AL 2019,1.012754534
DZ 2019,0.994946303
AS 2019,1.01781819
AD 2019,0.96247767
AO 2019,0.85526372
AI 2019,0.97660192
AQ 2019,1.01781819
AG 2019,1.015527264
AR 2019,0.933329294
AM 2019,1.009906784
AW 2019,1.007770877
AU 2019,0.96062618
AT 2019,0.96388906
AZ 2019,0.963675134
BS 2019,1.014545517
BH 2019,0.998834054
BD 2019,1.019639471
BB 2019,1.013043317
BY 2019,1.004295065
BE 2019,0.96381013
BZ 2019,1.012129718
BJ 2019,1.004776801
BM 2019,0.97660192
BT 2019,1.03140845
BO 2019,1.014410306
BQ 2019,0.97478968
BA 2019,0.983153351
BW 2019,0.995411628
BV 2019,0.91880819
BR 2019,1.02812101
IO 2019,0.97660192
BN 2019,0.902895422
BG 2019,0.999064491
BF 2019,0.990212427
BI 2019,1.035533061
CV 2019,0.987010182
KH 2019,1.029785627
CM 2019,0.97615508
CA 2019,0.99760697
KY 2019,0.97660192
CF 2019,0.995550998
TD 2019,0.99701067
CL 2019,0.95884896
CN 2019,0.997814611
CX 2019,0.96062618
CC 2019,0.96062618
CO 2019,0.975942788
KM 2019,0.951814409
CD 2019,1.089082754
CG 2019,0.946130872
CK 2019,0.97217878
CR 2019,0.995506062
CI 2019,0.978413936
HR 2019,0.983525078
CU 2019,1
CW 2019,0.95946544
CY 2019,0.972290703
CZ 2019,0.97735836
DK 2019,0.95946544
DJ 2019,1.025056899
DM 2019,1.015997918
DO 2019,0.997161888
EC 2019,0.993451963
EG 2019,1.138019145
SV 2019,1.010505112
GQ 2019,0.942650272
ER 2019,1.106642723
EE 2019,0.993742745
ET 2019,1.051909198
FK 2019,0.97660192
FO 2019,0.95946544
FJ 2019,1.006044582
FI 2019,0.96824129
FR 2019,0.96247767
GF 2019,0.96247767
PF 2019,0.96247767
TF 2019,0.96247767
GA 2019,0.951067043
GM 2019,1.02157144
GE 2019,1.008232975
DE 2019,0.96667912
GH 2019,0.962447257
GI 2019,0.97660192
GR 2019,0.95593759
GL 2019,0.95946544
GD 2019,1.020500442
GP 2019,0.96247767
GU 2019,1.01781819
GT 2019,1.007336272
GG 2019,0.97660192
GN 2019,1.015204438
GW 2019,1.003949215
GY 2019,1.014646569
HT 2019,0.993421094
HM 2019,0.96062618
VA 2019,0.95400179
HN 2019,1.003013361
HK 2019,1.023567759
HU 2019,0.97039256
IS 2019,0.92351056
IN 2019,1.019937451
ID 2019,1.023151567
IR 2019,1.140072662
IQ 2019,0.969283224
IE 2019,0.95748577
IM 2019,0.97660192
IL 2019,0.998746704
IT 2019,0.95400179
JM 2019,1.029473609
JP 2019,1.01856401
JE 2019,0.97660192
JO 2019,1.02200389
KZ 2019,0.932978046
KE 2019,1.051202278
KI 2019,0.967428343
KP 2019,1
KR 2019,0.93835681
XK 2019,1
KW 2019,0.947616367
KG 2019,0.992471806
LA 2019,1.02441117
LV 2019,0.992654439
LB 2019,1.019927141
LS 2019,0.979849969
LR 2019,0.987038992
LY 2019,0.989346877
LI 2019,0.99107347
LT 2019,0.98835683
LU 2019,0.97554097
MO 2019,1.020450745
MK 2019,0.987350056
MG 2019,1.001022759
MW 2019,1.032490975
MY 2019,1.006974003
MV 2019,1.020016188
ML 2019,0.988177665
MT 2019,0.991894929
MH 2019,1.004904482
MQ 2019,0.96247767
MR 2019,1.008141387
MU 2019,0.998914749
YT 2019,0.96247767
MX 2019,0.9985417
FM 2019,1.011661205
MD 2019,1.019813372
MC 2019,0.96247767
MN 2019,0.988675636
ME 2019,0.980336429
MS 2019,0.97660192
MA 2019,0.994091759
MZ 2019,1.024450321
MM 2019,0.899770951
NA 2019,0.996163248
NR 2019,0.984389908
NP 2019,0.942233474
NL 2019,0.97478968
NC 2019,0.96247767
NZ 2019,0.97217878
NI 2019,1.001341792
NE 2019,0.989353329
NG 2019,1.096393968
NU 2019,0.97217878
NF 2019,0.96062618
MP 2019,1.01781819
NO 2019,0.91880819
OM 2019,0.955643965
PK 2019,0.864352131
PW 2019,1.023304945
PS 2019,1
PA 2019,1.014998041
PG 2019,0.969754809
PY 2019,0.983649667
PE 2019,0.991539639
PH 2019,1.012519923
PN 2019,0.97660192
PL 2019,0.96835155
PT 2019,0.95866874
PR 2019,1.003478774
QA 2019,0.979576157
RE 2019,0.96247767
RO 2019,0.987349158
RU 2019,0.971830599
RW 2019,0.995917431
BL 2019,0.96247767
SH 2019,0.97660192
KN 2019,1.003162142
LC 2019,1.01797437
MF 2019,0.96247767
PM 2019,0.96247767
VC 2019,1.0229376
WS 2019,1.014584187
SM 2019,0.98128825
ST 2019,1.021500771
SA 2019,0.957089171
SN 2019,0.985518057
RS 2019,1.000013763
SC 2019,1.016613936
SL 2019,0.970855472
SG 2019,1.009065067
SX 2019,0.95946544
SK 2019,0.97323107
SI 2019,0.97375527
SB 2019,1.031371382
SO 2019,1.020822031
ZA 2019,0.996632368
GS 2019,0.97660192
SS 2019,0.737240755
ES 2019,0.96327428
LK 2019,0.921731004
SD 2019,0.949794777
SR 2019,1.051566443
SJ 2019,0.91880819
SZ 2019,1.000770134
SE 2019,0.94487901
CH 2019,0.99107347
SY 2019,1
TW 2019,0.99549082
TJ 2019,0.974924012
TZ 2019,1.01425586
TH 2019,1.024815844
TL 2019,0.969332717
TG 2019,0.993510659
TK 2019,0.97217878
TO 2019,1.003257841
TT 2019,1.00561181
TN 2019,0.882908974
TR 2019,0.945451661
TM 2019,1.073793181
TC 2019,0.97660192
TV 2019,1.046284196
UG 2019,1.015981387
UA 2019,1.053981762
AE 2019,0.979720209
GB 2019,0.97660192
UM 2019,1.01781819
US 2019,1.01781819
UY 2019,0.982185925
UZ 2019,1.136155536
VU 2019,0.985520589
VE 2019,1.035300808
VN 2019,1.013022997
VG 2019,0.97660192
VI 2019,1.01781819
WF 2019,0.96247767
EH 2019,0.994091759
YE 2019,1.058664674
ZM 2019,0.948316372
ZW 2019,0.90040256
Total DAC 2019,0.98099989
EU Institutions 2019,0.96351418
AF 2020,0.99058417
AX 2020,1.013007814
AL 2020,1.051486888
DZ 2020,1.027436239
AS 2020,1.039035863
AD 2020,1.00879808
AO 2020,0.869501826
AI 2020,1.008621975
AQ 2020,1.039035863
AG 2020,1.035710829
AR 2020,0.985479251
AM 2020,1.022684813
AW 2020,1.025531824
AU 2020,0.995871449
AT 2020,1.014884817
AZ 2020,0.979990554
BS 2020,1.032300789
BH 2020,1.022387289
BD 2020,1.039618694
BB 2020,1.032529285
BY 2020,1.025964505
BE 2020,1.011393626
BZ 2020,1.028086091
BJ 2020,1.022920346
BM 2020,1.008621975
BT 2020,1.00377343
BO 2020,1.051535577
BQ 2020,1.01039017
BA 2020,1.008971448
BW 2020,1.015669001
BV 2020,0.970522996
BR 2020,1.055049811
IO 2020,1.008621975
BN 2020,0.907480339
BG 2020,1.037992163
BF 2020,1.021153765
BI 2020,1.071042712
CV 2020,1.016764686
KH 2020,1.048149574
CM 2020,0.999220496
CA 2020,1.035393181
KY 2020,1.008621975
CF 2020,1.031603915
TD 2020,1.037319774
CL 2020,0.985142938
CN 2020,1.023059188
CX 2020,0.995871449
CC 2020,0.995871449
CO 2020,0.986932174
KM 2020,0.984871961
CD 2020,1.129561565
CG 2020,0.94881033
CK 2020,1.04807407
CR 2020,1.016291023
CI 2020,1.006327335
HR 2020,1.011827744
CU 2020,1
CW 2020,1.003337407
CY 2020,1.006186034
CZ 2020,1.015588944
DK 2020,1.003337407
DJ 2020,1.050720515
DM 2020,1.033525459
DO 2020,1.012707941
EC 2020,1.005291993
EG 2020,1.188690627
SV 2020,1.032181323
GQ 2020,0.97543764
ER 2020,1.118371051
EE 2020,1.034495227
ET 2020,1.0692374
FK 2020,1.008621975
FO 2020,1.003337407
FJ 2020,1.037381516
FI 2020,1.013007814
FR 2020,1.00879808
GF 2020,1.00879808
PF 2020,1.00879808
TF 2020,1.00879808
GA 2020,0.980570427
GM 2020,1.04258172
GE 2020,1.053589994
DE 2020,1.016760351
GH 2020,0.962737429
GI 2020,1.008621975
GR 2020,1.005646151
GL 2020,1.003337407
GD 2020,1.041973238
GP 2020,1.00879808
GU 2020,1.039035863
GT 2020,1.034552037
GG 2020,1.008621975
GN 2020,1.031764256
GW 2020,1.037582042
GY 2020,0.942290363
HT 2020,0.983738958
HM 2020,0.995871449
VA 2020,0.998849176
HN 2020,1.005539414
HK 2020,1.046660113
HU 2020,1.072860697
IS 2020,0.990182584
IN 2020,1.040099888
ID 2020,1.068224562
IR 2020,1.16376318
IQ 2020,0.982715193
IE 2020,1.009092387
IM 2020,1.008621975
IL 2020,1.023569151
IT 2020,0.998849176
JM 2020,1.045494926
JP 2020,1.089692104
JE 2020,1.008621975
JO 2020,1.047551786
KZ 2020,0.976178002
KE 2020,1.090973115
KI 2020,0.990959174
KP 2020,1
KR 2020,1.021245357
XK 2020,1
KW 2020,0.961394639
KG 2020,1.011436274
LA 2020,1.047507629
LV 2020,1.026495929
LB 2020,1.040568934
LS 2020,1.005350154
LR 2020,0.970737681
LY 2020,1.094154634
LI 2020,1.025601764
LT 2020,1.022741277
LU 2020,1.015438915
MO 2020,1.049025405
MK 2020,1.018315469
MG 2020,1.011352788
MW 2020,1.039526058
MY 2020,1.034279338
MV 2020,1.044437748
ML 2020,1.021202624
MT 2020,1.025244235
MH 2020,1.020975896
MQ 2020,1.00879808
MR 2020,0.984970049
MU 2020,1.022462362
YT 2020,1.00879808
MX 2020,1.024011934
FM 2020,1.020316452
MD 2020,1.044185091
MC 2020,1.00879808
MN 2020,1.028995258
ME 2020,1.008416868
MS 2020,1.008621975
MA 2020,1.018250396
MZ 2020,1.044130783
MM 2020,0.91787976
NA 2020,1.022949354
NR 2020,1.009436884
NP 2020,1.012797092
NL 2020,1.01039017
NC 2020,1.00879808
NZ 2020,1.04807407
NI 2020,0.991176564
NE 2020,1.020064345
NG 2020,1.192341686
NU 2020,1.04807407
NF 2020,0.995871449
MP 2020,1.039035863
NO 2020,0.970522996
OM 2020,0.95299032
PK 2020,1
PW 2020,1.043432894
PS 2020,1
PA 2020,1.035300806
PG 2020,0.969107562
PY 2020,1.013369309
PE 2020,1.00327297
PH 2020,1.03593308
PN 2020,1.008621975
PL 2020,1.025654119
PT 2020,1.015293841
PR 2020,1.016446322
QA 2020,1.001018966
RE 2020,1.00879808
RO 2020,1.033089372
RU 2020,0.989387117
RW 2020,0.998074633
BL 2020,1.00879808
SH 2020,1.008621975
KN 2020,1.024205067
LC 2020,1.040232294
MF 2020,1.00879808
PM 2020,1.00879808
VC 2020,1.04365707
WS 2020,1.031872413
SM 2020,1.005756156
ST 2020,1.079977343
SA 2020,0.971366672
SN 2020,1.016191797
RS 2020,1.043392907
SC 2020,1.034712783
SL 2020,0.972769993
SG 2020,1.036200765
SX 2020,1.003337407
SK 2020,1.026726499
SI 2020,1.009481856
SB 2020,1.067437347
SO 2020,1.040964272
ZA 2020,1.022706061
GS 2020,1.008621975
SS 2020,0.622070006
ES 2020,1.009118049
LK 2020,0.94712441
SD 2020,0.951024726
SR 2020,1.091657487
SJ 2020,0.970522996
SZ 2020,1.031319833
SE 2020,1.016261856
CH 2020,1.025601764
SY 2020,1
TW 2020,1.023081955
TJ 2020,0.949908621
TZ 2020,1.03478252
TH 2020,1.048661613
TL 2020,1.003753857
TG 2020,1.034615888
TK 2020,1.04807407
TO 2020,0.993206187
TT 2020,1.026083639
TN 2020,0.830262983
TR 2020,1.056909188
TM 2020,1.147695001
TC 2020,1.008621975
TV 2020,1.084206889
UG 2020,1.058705381
UA 2020,1.116573283
AE 2020,0.995321533
GB 2020,1.008621975
UM 2020,1.039035863
US 2020,1.039035863
UY 2020,1.004082721
UZ 2020,1.214454258
VU 2020,1.011598249
VE 2020,1.054766429
VN 2020,1.031847438
VG 2020,1.008621975
VI 2020,1.039035863
WF 2020,1.00879808
EH 2020,1.018250396
YE 2020,1.038281191
ZM 2020,0.946538006
ZW 2020,1.009706518
Total DAC 2020,1.031165586
EU Institutions 2020,1.012379397
AF 2021,1.00989695
AX 2021,1.037770124
AL 2021,1.094336889
DZ 2021,1.049581434
AS 2021,1.06063141
AD 2021,1.030760456
AO 2021,0.885321567
AI 2021,1.027245349
AQ 2021,1.06063141
AG 2021,1.056262474
AR 2021,1.03908932
AM 2021,1.029455168
AW 2021,1.047361476
AU 2021,1.014316028
AT 2021,1.041616754
AZ 2021,0.994266633
BS 2021,1.05569431
BH 2021,1.043105863
BD 2021,1.060406254
BB 2021,1.056711127
BY 2021,1.057147442
BE 2021,1.034334524
BZ 2021,1.048555116
BJ 2021,1.041631246
BM 2021,1.027245349
BT 2021,1.016076447
BO 2021,1.093541559
BQ 2021,1.034337694
BA 2021,1.032571025
BW 2021,1.013157858
BV 2021,0.978260901
BR 2021,1.079193801
IO 2021,1.027245349
BN 2021,0.905442986
BG 2021,1.073304244
BF 2021,1.04769839
BI 2021,1.108182017
CV 2021,1.042972579
KH 2021,1.066879612
CM 2021,1.019952147
CA 2021,1.068873134
KY 2021,1.027245349
CF 2021,1.064239139
TD 2021,1.074364873
CL 2021,1.006022668
CN 2021,1.048661611
CX 2021,1.014316028
CC 2021,1.014316028
CO 2021,1.004876228
KM 2021,1.014566595
CD 2021,1.133923164
CG 2021,0.941023852
CK 2021,1.084812747
CR 2021,1.035770643
CI 2021,1.028388473
HR 2021,1.035690544
CU 2021,1
CW 2021,1.028754546
CY 2021,1.037447936
CZ 2021,1.039311518
DK 2021,1.028754546
DJ 2021,1.077059658
DM 2021,1.05265456
DO 2021,1.029255889
EC 2021,1.019517845
EG 2021,1.168345848
SV 2021,1.052649727
GQ 2021,1.00942487
ER 2021,1.240910355
EE 2021,1.072598766
ET 2021,1.086309151
FK 2021,1.027245349
FO 2021,1.028754546
FJ 2021,1.069408339
FI 2021,1.037770124
FR 2021,1.030760456
GF 2021,1.030760456
PF 2021,1.030760456
TF 2021,1.030760456
GA 2021,1.005565084
GM 2021,1.057483047
GE 2021,1.099658246
DE 2021,1.044617566
GH 2021,0.990327818
GI 2021,1.027245349
GR 2021,1.02896584
GL 2021,1.028754546
GD 2021,1.063760347
GP 2021,1.030760456
GU 2021,1.06063141
GT 2021,1.063146986
GG 2021,1.027245349
GN 2021,1.052001438
GW 2021,1.070471815
GY 2021,0.896598905
HT 2021,1.007054308
HM 2021,1.014316028
VA 2021,1.016997884
HN 2021,1.01251157
HK 2021,1.067331165
HU 2021,1.110448533
IS 2021,1.020673041
IN 2021,1.060087295
ID 2021,1.096724065
IR 2021,1.199540922
IQ 2021,1.009290346
IE 2021,1.033807221
IM 2021,1.027245349
IL 2021,1.046629302
IT 2021,1.016997884
JM 2021,1.071350147
JP 2021,1.145415747
JE 2021,1.027245349
JO 2021,1.073736313
KZ 2021,1.017163196
KE 2021,1.119286999
KI 2021,1.01569151
KP 2021,1
KR 2021,1.042770632
XK 2021,1
KW 2021,0.977333211
KG 2021,1.030878004
LA 2021,1.068510565
LV 2021,1.056239569
LB 2021,1.061661491
LS 2021,1.028593485
LR 2021,0.973327755
LY 2021,1.213700084
LI 2021,1.052047155
LT 2021,1.053169282
LU 2021,1.040433549
MO 2021,1.080636881
MK 2021,1.046333671
MG 2021,1.030191595
MW 2021,1.045999472
MY 2021,1.059056248
MV 2021,1.070612131
ML 2021,1.049987121
MT 2021,1.054053792
MH 2021,1.037624315
MQ 2021,1.030760456
MR 2021,0.975463704
MU 2021,1.045419972
YT 2021,1.030760456
MX 2021,1.047171424
FM 2021,1.031354287
MD 2021,1.063675668
MC 2021,1.030760456
MN 2021,1.068954967
ME 2021,1.033265084
MS 2021,1.027245349
MA 2021,1.039806021
MZ 2021,1.067066741
MM 2021,0.940933992
NA 2021,1.048099382
NR 2021,1.020061813
NP 2021,1.057853466
NL 2021,1.034337694
NC 2021,1.030760456
NZ 2021,1.084812747
NI 2021,0.981257833
NE 2021,1.047289464
NG 2021,1.292834216
NU 2021,1.084812747
NF 2021,1.014316028
MP 2021,1.06063141
NO 2021,0.978260901
OM 2021,0.963149807
PK 2021,1
PW 2021,1.061936427
PS 2021,1
PA 2021,1.056278582
PG 2021,0.968722459
PY 2021,1.039723799
PE 2021,1.018136695
PH 2021,1.057900757
PN 2021,1.027245349
PL 2021,1.077889066
PT 2021,1.038600664
PR 2021,1.029373574
QA 2021,1.012003901
RE 2021,1.030760456
RO 2021,1.073894282
RU 2021,1.006691419
RW 2021,1.003070891
BL 2021,1.030760456
SH 2021,1.027245349
KN 2021,1.046849752
LC 2021,1.061584516
MF 2021,1.030760456
PM 2021,1.030760456
VC 2021,1.064295731
WS 2021,1.047604146
SM 2021,1.026675168
ST 2021,1.23152743
SA 2021,0.983074149
SN 2021,1.034818162
RS 2021,1.081744246
SC 2021,1.051507169
SL 2021,0.973674186
SG 2021,1.059911289
SX 2021,1.028754546
SK 2021,1.056705742
